플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
평택기지본부,공통 연료가스설비,000000000034010966,,,,75120,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010973,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010974,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010975,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,24260,2200,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,6119,1761,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,345,2067,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010976,,,,43368,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010977,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010978,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010979,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034010980,,,,75168,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 해수취수설비,000000000034011007,,,,73872,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 해수취수설비,000000000034011008,,,,73872,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015765,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015766,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015767,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015768,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015769,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015771,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015772,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015773,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015774,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015775,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015786,오동작/계기불량/작동불량,이물질 ,청소/윤활/코팅 작업,53336,409,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015786,,,,20832,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015787,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015788,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015789,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,46214,1222,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015789,,,,27840,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015790,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015791,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015792,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015793,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015794,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015795,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015796,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015824,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015825,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015826,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015827,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015830,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015835,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015836,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015837,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015838,,,,76584,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015839,접점불량/스파크발생 ,노후/장기사용,부품/자재 교체,59793,654,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 BOG 압축기,000000000034015839,,,,16416,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015854,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015861,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015868,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015869,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015870,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015871,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015872,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015873,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015874,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015875,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015876,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015877,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015878,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015879,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015880,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015881,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015882,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015883,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015884,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015885,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015886,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015887,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015888,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015889,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015890,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015891,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015892,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015893,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015894,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015900,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015901,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015903,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015904,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015905,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015906,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000034015907,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034015914,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016019,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016020,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016021,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016022,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016024,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016025,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016026,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016027,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016028,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016029,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016030,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016031,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016032,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016033,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016034,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016035,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016036,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016037,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016038,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016039,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016040,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016041,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016042,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016043,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016044,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016045,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016046,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016047,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016048,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016049,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,16905,1368,F,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016049,,,,58800,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016050,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016051,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016052,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016053,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016054,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016055,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016056,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016057,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016058,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016059,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016060,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016061,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016062,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016063,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016064,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016065,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016066,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016067,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000034016068,,,,75864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016473,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016474,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016475,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016476,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016477,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016478,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016479,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016480,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016481,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016482,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016483,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016484,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016485,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016486,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016487,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016488,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016489,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016490,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016493,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 20탱크,000000000034016494,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016550,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016551,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016552,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016553,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016554,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016555,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016556,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016557,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016558,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016559,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016560,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016561,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016562,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016563,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016564,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016565,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016566,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016567,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016569,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,저장부문 21탱크,000000000034016570,,,,74400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021617,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021618,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021619,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021620,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021621,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021622,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021623,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 해수가열기,000000000034021624,,,,56112,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022020,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022021,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022022,오동작/계기불량/작동불량,,,5218,*,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022022,,,,41976,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022023,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,28545,408,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022023,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,1328,412,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022023,,,,16824,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022024,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022031,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022073,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022074,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022075,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022076,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022077,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022078,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022079,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022080,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022081,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022082,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022089,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022090,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022091,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022092,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022093,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022094,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022095,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022096,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022097,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022098,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022099,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022100,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022101,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034022102,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022123,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 Drain 설비,000000000034022124,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022125,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034022126,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034022127,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022178,전송/통신 불량,노후/장기사용,교정/조정/재설정 작업,34233,198,F,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022178,,,,12792,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022179,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022180,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022181,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034022182,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
