플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
평택기지본부,저장부문 17탱크,000000000014024381,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024382,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024383,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024384,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024385,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024386,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024387,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024388,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024389,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024390,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024391,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024392,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024393,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024394,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024395,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024396,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024397,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024398,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024399,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024400,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024401,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024402,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024403,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024404,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024405,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024406,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024407,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024408,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024409,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024410,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024411,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024412,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024413,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024414,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024415,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024416,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024417,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024418,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024419,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024420,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024421,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024422,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024423,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024424,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024425,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024426,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024427,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024428,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024429,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024430,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024431,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024432,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024433,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024434,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024435,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024436,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024437,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024438,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024439,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024440,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024441,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024442,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024443,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024444,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024445,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024446,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024447,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024448,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024449,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024450,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024451,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024452,,,,84528,,C
평택기지본부,저장부문 17탱크,000000000014024453,,,,84528,,C
평택기지본부,공통 계량설비,000000000014025093,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025094,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025095,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025096,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025097,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025098,,,,47760,,C
평택기지본부,공통 HP 압축기,000000000014025099,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025631,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025632,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025633,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025634,,,,76128,,C
평택기지본부,공통 계량설비,000000000014025635,,,,76128,,C
평택기지본부,저장부문 15탱크,000000000014026876,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026877,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026878,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026879,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026880,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026881,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026882,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026883,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026884,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026885,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026886,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026887,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026888,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026889,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026890,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026891,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026892,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026893,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026894,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026895,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026896,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026897,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026898,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026899,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026900,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026901,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026902,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026903,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026904,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026905,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026906,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026907,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026908,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026909,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026910,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026911,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026912,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026913,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026914,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026915,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026916,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026917,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026918,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026919,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026920,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026921,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026922,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026923,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026924,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026925,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026926,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026927,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026928,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026929,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026930,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026931,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026932,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026933,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026934,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026935,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026936,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026937,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026938,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026939,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026940,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026941,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026942,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026943,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026944,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026945,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026946,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026947,,,,84528,,C
평택기지본부,저장부문 15탱크,000000000014026948,,,,84528,,C
평택기지본부,2공장 2차펌프,000000000014027128,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000014027129,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000014027130,,,,92544,,C
평택기지본부,2공장 SMV,000000000014027146,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027147,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027148,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027149,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027150,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027151,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027152,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027153,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027154,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027155,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027156,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027157,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027158,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027159,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027160,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027161,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027162,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027163,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027164,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027165,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027166,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027167,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027168,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027169,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027170,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027171,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027172,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027173,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027174,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027175,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027176,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027177,,,,76488,,C
평택기지본부,2공장 SMV,000000000014027178,,,,76488,,C
평택기지본부,저장부문 18탱크,000000000014027294,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027295,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027296,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027297,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027298,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027299,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027300,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027301,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027302,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027303,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027304,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027305,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027306,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027307,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027308,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027309,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027310,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027311,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027312,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027313,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027314,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027315,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027316,,,,78696,,C
평택기지본부,저장부문 18탱크,000000000014027317,,,,78696,,C
